date,crop_type,region,price
2022-07-27,wheat,north,269.2278790218844
2022-07-27,wheat,south,310.411211612203
2022-07-27,wheat,east,296.8334661998075
2022-07-27,wheat,west,265.03394869880276
2022-07-27,wheat,central,269.2932281596005
2022-07-27,rice,north,377.6950900366855
2022-07-27,rice,south,386.8442799721181
2022-07-27,rice,east,421.0869424173482
2022-07-27,rice,west,394.4231916876405
2022-07-27,rice,central,337.66766256486375
2022-07-27,corn,north,172.52692479739957
2022-07-27,corn,south,193.04954367477504
2022-07-27,corn,east,189.92356347294665
2022-07-27,corn,west,171.44661565460112
2022-07-27,corn,central,206.9654861306045
2022-07-27,soybeans,north,362.8936854560491
2022-07-27,soybeans,south,483.83637867116266
2022-07-27,soybeans,east,395.70789183540955
2022-07-27,soybeans,west,509.352668765082
2022-07-27,soybeans,central,455.72012949086667
2022-07-27,potatoes,north,150.93837709939282
2022-07-27,potatoes,south,134.94646789256774
2022-07-27,potatoes,east,159.05590266544934
2022-07-27,potatoes,west,114.23466444043754
2022-07-27,potatoes,central,152.7888244684305
2022-07-28,wheat,north,263.14616533417495
2022-07-28,wheat,south,290.68607911370094
2022-07-28,wheat,east,291.8625407253306
2022-07-28,wheat,west,241.16426327850223
2022-07-28,wheat,central,308.1218944365106
2022-07-28,rice,north,388.2763718986481
2022-07-28,rice,south,377.93742683107365
2022-07-28,rice,east,387.95792984671317
2022-07-28,rice,west,378.24713326430583
2022-07-28,rice,central,404.74988019805477
2022-07-28,corn,north,177.97900371482186
2022-07-28,corn,south,202.40304718114427
2022-07-28,corn,east,197.47406840578518
2022-07-28,corn,west,183.5714142748549
2022-07-28,corn,central,221.26941076787168
2022-07-28,soybeans,north,488.04913043674725
2022-07-28,soybeans,south,476.06683603980537
2022-07-28,soybeans,east,493.76282814252903
2022-07-28,soybeans,west,462.06886641888013
2022-07-28,soybeans,central,523.0478107839976
2022-07-28,potatoes,north,139.7891324504067
2022-07-28,potatoes,south,151.56756108043334
2022-07-28,potatoes,east,125.12297142134565
2022-07-28,potatoes,west,114.9309797589019
2022-07-28,potatoes,central,145.72875311064442
2022-07-29,wheat,north,268.75741374069065
2022-07-29,wheat,south,274.0995724217984
2022-07-29,wheat,east,214.0456739463592
2022-07-29,wheat,west,327.0139954063669
2022-07-29,wheat,central,282.40640122483256
2022-07-29,rice,north,422.3779307435948
2022-07-29,rice,south,320.7517539749528
2022-07-29,rice,east,376.32170751272264
2022-07-29,rice,west,387.8316290520056
2022-07-29,rice,central,377.63782415124945
2022-07-29,corn,north,190.67339389086132
2022-07-29,corn,south,160.42551322449194
2022-07-29,corn,east,192.22944528577372
2022-07-29,corn,west,170.62174280400163
2022-07-29,corn,central,174.81337014888342
2022-07-29,soybeans,north,466.57594107242375
2022-07-29,soybeans,south,449.41470053044435
2022-07-29,soybeans,east,452.0927975587597
2022-07-29,soybeans,west,518.1625771146047
2022-07-29,soybeans,central,458.53808552934413
2022-07-29,potatoes,north,134.19580455934613
2022-07-29,potatoes,south,138.02298139669134
2022-07-29,potatoes,east,124.20993857189035
2022-07-29,potatoes,west,142.01377924352366
2022-07-29,potatoes,central,149.82925047728926
2022-07-30,wheat,north,287.55161860923124
2022-07-30,wheat,south,279.8198061356307
2022-07-30,wheat,east,295.56688237536616
2022-07-30,wheat,west,263.3492916763632
2022-07-30,wheat,central,279.89204245105043
2022-07-30,rice,north,423.70979495162067
2022-07-30,rice,south,360.79873923637575
2022-07-30,rice,east,394.3274040981366
2022-07-30,rice,west,395.25719392629884
2022-07-30,rice,central,343.56524051784163
2022-07-30,corn,north,198.65165713951876
2022-07-30,corn,south,174.5860165075561
2022-07-30,corn,east,193.8400013958326
2022-07-30,corn,west,174.2865463102647
2022-07-30,corn,central,191.0891480176235
2022-07-30,soybeans,north,470.66759062704597
2022-07-30,soybeans,south,469.8643892995323
2022-07-30,soybeans,east,477.3000680739646
2022-07-30,soybeans,west,440.00544568991734
2022-07-30,soybeans,central,410.46710832056726
2022-07-30,potatoes,north,140.53649631753265
2022-07-30,potatoes,south,154.77172944618906
2022-07-30,potatoes,east,147.52926803931263
2022-07-30,potatoes,west,145.63349508588314
2022-07-30,potatoes,central,132.27720269092168
2022-07-31,wheat,north,283.3043794089773
2022-07-31,wheat,south,255.02016958768334
2022-07-31,wheat,east,266.336998348133
2022-07-31,wheat,west,288.0492734302385
2022-07-31,wheat,central,227.59310029673475
2022-07-31,rice,north,434.9590606186579
2022-07-31,rice,south,321.3494495399604
2022-07-31,rice,east,440.8616656818661
2022-07-31,rice,west,339.7151412772977
2022-07-31,rice,central,339.3488193446673
2022-07-31,corn,north,178.03984297556877
2022-07-31,corn,south,177.26439448904839
2022-07-31,corn,east,174.1941938685175
2022-07-31,corn,west,178.54101990438494
2022-07-31,corn,central,187.112325907361
2022-07-31,soybeans,north,421.9314670424376
2022-07-31,soybeans,south,502.4991202273586
2022-07-31,soybeans,east,528.9900440975524
2022-07-31,soybeans,west,373.3866515815769
2022-07-31,soybeans,central,549.5322505270057
2022-07-31,potatoes,north,149.80171492604043
2022-07-31,potatoes,south,142.6404735318143
2022-07-31,potatoes,east,131.07366570149563
2022-07-31,potatoes,west,141.3758105781998
2022-07-31,potatoes,central,151.5387437728507
2022-08-01,wheat,north,349.85463639166
2022-08-01,wheat,south,338.258026621192
2022-08-01,wheat,east,235.03346827298748
2022-08-01,wheat,west,271.67824667159414
2022-08-01,wheat,central,279.59498389427176
2022-08-01,rice,north,419.6270379377055
2022-08-01,rice,south,366.82347595486516
2022-08-01,rice,east,341.9868996578312
2022-08-01,rice,west,371.9152799356493
2022-08-01,rice,central,355.6709720850516
2022-08-01,corn,north,203.20957166850366
2022-08-01,corn,south,229.12429718480712
2022-08-01,corn,east,201.80469534185062
2022-08-01,corn,west,202.5499766403038
2022-08-01,corn,central,207.81652539265892
2022-08-01,soybeans,north,483.4251379024207
2022-08-01,soybeans,south,443.96869924969343
2022-08-01,soybeans,east,448.5245675056062
2022-08-01,soybeans,west,513.0867726092292
2022-08-01,soybeans,central,475.7675345931461
2022-08-01,potatoes,north,125.09571237115655
2022-08-01,potatoes,south,156.88246974168203
2022-08-01,potatoes,east,127.98337259816267
2022-08-01,potatoes,west,123.08278556728939
2022-08-01,potatoes,central,126.55758592397278
2022-08-02,wheat,north,285.257267470344
2022-08-02,wheat,south,303.6999789249952
2022-08-02,wheat,east,283.82671566930395
2022-08-02,wheat,west,261.36465723951216
2022-08-02,wheat,central,254.41565024251443
2022-08-02,rice,north,397.4934019889613
2022-08-02,rice,south,365.6149629824081
2022-08-02,rice,east,381.6205540301517
2022-08-02,rice,west,363.85976219545
2022-08-02,rice,central,380.0867170656228
2022-08-02,corn,north,191.71890999682654
2022-08-02,corn,south,229.27068598751322
2022-08-02,corn,east,191.94475854707173
2022-08-02,corn,west,177.3700901088913
2022-08-02,corn,central,187.75850088585747
2022-08-02,soybeans,north,417.48916795876005
2022-08-02,soybeans,south,417.08354681336033
2022-08-02,soybeans,east,518.9423291094429
2022-08-02,soybeans,west,475.32609275302445
2022-08-02,soybeans,central,512.9146595497995
2022-08-02,potatoes,north,115.90161165491595
2022-08-02,potatoes,south,124.88839275249953
2022-08-02,potatoes,east,142.51573336625222
2022-08-02,potatoes,west,126.98039868889303
2022-08-02,potatoes,central,118.68243558416849
2022-08-03,wheat,north,246.32657155354178
2022-08-03,wheat,south,267.24926354867245
2022-08-03,wheat,east,287.5236022335063
2022-08-03,wheat,west,323.47562893461117
2022-08-03,wheat,central,247.0532577230994
2022-08-03,rice,north,331.3074946246255
2022-08-03,rice,south,314.7390167192178
2022-08-03,rice,east,389.25576463792703
2022-08-03,rice,west,372.7511507301409
2022-08-03,rice,central,332.63526974632265
2022-08-03,corn,north,168.78447161521441
2022-08-03,corn,south,181.79684281595078
2022-08-03,corn,east,182.8381816861601
2022-08-03,corn,west,164.9398613657861
2022-08-03,corn,central,187.3397374919025
2022-08-03,soybeans,north,396.86055565576146
2022-08-03,soybeans,south,462.4508032004001
2022-08-03,soybeans,east,452.02322641311827
2022-08-03,soybeans,west,478.6540980959604
2022-08-03,soybeans,central,515.9377373721137
2022-08-03,potatoes,north,132.9410672833569
2022-08-03,potatoes,south,138.06408282715705
2022-08-03,potatoes,east,110.71358380552141
2022-08-03,potatoes,west,165.27987100900285
2022-08-03,potatoes,central,112.37149303178956
2022-08-04,wheat,north,273.1814428953523
2022-08-04,wheat,south,205.25933685835773
2022-08-04,wheat,east,252.72020208253207
2022-08-04,wheat,west,323.2695478835627
2022-08-04,wheat,central,306.99683467798195
2022-08-04,rice,north,403.4636360031198
2022-08-04,rice,south,360.2060595468064
2022-08-04,rice,east,427.92179897433874
2022-08-04,rice,west,376.73805957007687
2022-08-04,rice,central,392.62252252399355
2022-08-04,corn,north,232.25136651529124
2022-08-04,corn,south,203.66576773425163
2022-08-04,corn,east,182.44069962895185
2022-08-04,corn,west,193.01644495958894
2022-08-04,corn,central,209.42870053484148
2022-08-04,soybeans,north,487.68505105790956
2022-08-04,soybeans,south,495.0579158059622
2022-08-04,soybeans,east,518.2369434012213
2022-08-04,soybeans,west,575.2674210435143
2022-08-04,soybeans,central,416.18942281010186
2022-08-04,potatoes,north,147.40197619040833
2022-08-04,potatoes,south,144.06207565884208
2022-08-04,potatoes,east,132.41987960346177
2022-08-04,potatoes,west,128.81555741996186
2022-08-04,potatoes,central,160.4861814618758
2022-08-05,wheat,north,246.72542353067527
2022-08-05,wheat,south,236.09523869653268
2022-08-05,wheat,east,259.34659513070625
2022-08-05,wheat,west,225.84852597359767
2022-08-05,wheat,central,251.57208809890332
2022-08-05,rice,north,327.85638125162023
2022-08-05,rice,south,369.5775909279563
2022-08-05,rice,east,419.3907198040609
2022-08-05,rice,west,344.83277410953156
2022-08-05,rice,central,398.1240974714515
2022-08-05,corn,north,196.97637903151926
2022-08-05,corn,south,142.530549222766
2022-08-05,corn,east,173.10042862877967
2022-08-05,corn,west,176.3233154194903
2022-08-05,corn,central,190.2010983251945
2022-08-05,soybeans,north,484.1415684804206
2022-08-05,soybeans,south,473.1836865341801
2022-08-05,soybeans,east,417.0373676368282
2022-08-05,soybeans,west,429.0227958523314
2022-08-05,soybeans,central,389.1776667595343
2022-08-05,potatoes,north,138.3214383623265
2022-08-05,potatoes,south,132.3637726869936
2022-08-05,potatoes,east,144.7285871953847
2022-08-05,potatoes,west,146.9850130052675
2022-08-05,potatoes,central,132.8229125888899
2022-08-06,wheat,north,281.9148363863174
2022-08-06,wheat,south,268.26291390052484
2022-08-06,wheat,east,243.65061265577336
2022-08-06,wheat,west,252.24137840887389
2022-08-06,wheat,central,211.97141093538042
2022-08-06,rice,north,351.10625473847716
2022-08-06,rice,south,343.87525661637824
2022-08-06,rice,east,325.53834794370465
2022-08-06,rice,west,395.52069266951213
2022-08-06,rice,central,384.81311253667457
2022-08-06,corn,north,192.90860542545724
2022-08-06,corn,south,195.42881226036022
2022-08-06,corn,east,182.75407261526496
2022-08-06,corn,west,182.56608955074017
2022-08-06,corn,central,197.9619437034893
2022-08-06,soybeans,north,487.4592601235547
2022-08-06,soybeans,south,503.91659235681067
2022-08-06,soybeans,east,454.97433910848576
2022-08-06,soybeans,west,411.89277641081213
2022-08-06,soybeans,central,467.8019163890856
2022-08-06,potatoes,north,129.16285223632224
2022-08-06,potatoes,south,146.0494514579553
2022-08-06,potatoes,east,141.03558357996945
2022-08-06,potatoes,west,137.79532923198687
2022-08-06,potatoes,central,131.71582533015916
2022-08-07,wheat,north,300.9231336641158
2022-08-07,wheat,south,298.82292163498875
2022-08-07,wheat,east,258.21752010890924
2022-08-07,wheat,west,239.94728963089963
2022-08-07,wheat,central,278.4583862407377
2022-08-07,rice,north,407.9866499556264
2022-08-07,rice,south,318.7112974890309
2022-08-07,rice,east,381.888541311216
2022-08-07,rice,west,334.7892426016439
2022-08-07,rice,central,327.6430434664628
2022-08-07,corn,north,199.34812328078485
2022-08-07,corn,south,194.22649197638464
2022-08-07,corn,east,179.5891760987533
2022-08-07,corn,west,196.76427027102673
2022-08-07,corn,central,194.83154761556509
2022-08-07,soybeans,north,388.155668609237
2022-08-07,soybeans,south,459.758175759488
2022-08-07,soybeans,east,520.3281731167534
2022-08-07,soybeans,west,477.5180512657451
2022-08-07,soybeans,central,336.6585593571051
2022-08-07,potatoes,north,122.13104533811493
2022-08-07,potatoes,south,150.39451353499896
2022-08-07,potatoes,east,129.1542156407178
2022-08-07,potatoes,west,152.11192906152286
2022-08-07,potatoes,central,164.76036413267838
2022-08-08,wheat,north,266.4326808141662
2022-08-08,wheat,south,256.0644132331818
2022-08-08,wheat,east,245.46633216082685
2022-08-08,wheat,west,293.62141967523354
2022-08-08,wheat,central,256.47815551206406
2022-08-08,rice,north,349.26506582019226
2022-08-08,rice,south,323.5613664408519
2022-08-08,rice,east,348.1614231067353
2022-08-08,rice,west,338.18497350202296
2022-08-08,rice,central,291.7776785899064
2022-08-08,corn,north,166.69147373100472
2022-08-08,corn,south,195.52829368227123
2022-08-08,corn,east,206.49642641956376
2022-08-08,corn,west,180.01040830908087
2022-08-08,corn,central,182.56436593711737
2022-08-08,soybeans,north,467.88691391262654
2022-08-08,soybeans,south,544.1530826351496
2022-08-08,soybeans,east,408.94230347034966
2022-08-08,soybeans,west,397.4660763253344
2022-08-08,soybeans,central,452.53125788076056
2022-08-08,potatoes,north,141.84297659720227
2022-08-08,potatoes,south,136.0081163201099
2022-08-08,potatoes,east,117.84244996885893
2022-08-08,potatoes,west,148.5378470292242
2022-08-08,potatoes,central,134.5783813769468
2022-08-09,wheat,north,287.4085619086858
2022-08-09,wheat,south,314.59660295022246
2022-08-09,wheat,east,232.4650831854171
2022-08-09,wheat,west,225.51916267135528
2022-08-09,wheat,central,287.71320655591
2022-08-09,rice,north,289.2145218205935
2022-08-09,rice,south,348.5640408089153
2022-08-09,rice,east,342.34011167297257
2022-08-09,rice,west,376.1485470911198
2022-08-09,rice,central,338.8976677508462
2022-08-09,corn,north,190.47268794020576
2022-08-09,corn,south,162.171184245808
2022-08-09,corn,east,158.99257486380233
2022-08-09,corn,west,181.89152741034803
2022-08-09,corn,central,183.4527573193486
2022-08-09,soybeans,north,467.25173669819924
2022-08-09,soybeans,south,521.0047769196943
2022-08-09,soybeans,east,511.97460683055726
2022-08-09,soybeans,west,474.35046664766196
2022-08-09,soybeans,central,490.58826252668985
2022-08-09,potatoes,north,139.72527938154894
2022-08-09,potatoes,south,152.21574032999774
2022-08-09,potatoes,east,141.11057971643717
2022-08-09,potatoes,west,128.63697837690836
2022-08-09,potatoes,central,125.91082619466565
2022-08-10,wheat,north,302.9784872524815
2022-08-10,wheat,south,266.73114301634325
2022-08-10,wheat,east,323.7861408361803
2022-08-10,wheat,west,241.69741137248494
2022-08-10,wheat,central,305.7080047954348
2022-08-10,rice,north,346.8237363972836
2022-08-10,rice,south,377.0284224755495
2022-08-10,rice,east,315.11587645182186
2022-08-10,rice,west,295.67030064770495
2022-08-10,rice,central,415.89029713957797
2022-08-10,corn,north,173.190914593813
2022-08-10,corn,south,198.9858453764414
2022-08-10,corn,east,169.24645425762293
2022-08-10,corn,west,199.01042551563307
2022-08-10,corn,central,173.3731581247236
2022-08-10,soybeans,north,398.02717600414155
2022-08-10,soybeans,south,482.11839100562605
2022-08-10,soybeans,east,495.61834234124086
2022-08-10,soybeans,west,481.8442859415669
2022-08-10,soybeans,central,446.2877573496175
2022-08-10,potatoes,north,112.09411759257596
2022-08-10,potatoes,south,121.33088964434424
2022-08-10,potatoes,east,126.31582478522085
2022-08-10,potatoes,west,132.344282188779
2022-08-10,potatoes,central,151.21506365353125
2022-08-11,wheat,north,267.92569655325224
2022-08-11,wheat,south,213.9953894174795
2022-08-11,wheat,east,200.86562269672729
2022-08-11,wheat,west,252.27218297118188
2022-08-11,wheat,central,257.1909306271335
2022-08-11,rice,north,374.33255149422604
2022-08-11,rice,south,308.9723193250294
2022-08-11,rice,east,311.49624588471335
2022-08-11,rice,west,377.87293939115244
2022-08-11,rice,central,409.7051615798138
2022-08-11,corn,north,145.2496968517137
2022-08-11,corn,south,166.84068059357054
2022-08-11,corn,east,200.82272131569138
2022-08-11,corn,west,197.6026179796967
2022-08-11,corn,central,164.007563231248
2022-08-11,soybeans,north,504.25451185404734
2022-08-11,soybeans,south,453.87500277249603
2022-08-11,soybeans,east,481.67004966537456
2022-08-11,soybeans,west,420.03443016961154
2022-08-11,soybeans,central,465.0586207970439
2022-08-11,potatoes,north,119.75079904586131
2022-08-11,potatoes,south,128.13427900894166
2022-08-11,potatoes,east,131.52947430206257
2022-08-11,potatoes,west,137.45324651995267
2022-08-11,potatoes,central,168.17519200453717
2022-08-12,wheat,north,339.76676847421504
2022-08-12,wheat,south,260.0244361348495
2022-08-12,wheat,east,310.5437803894248
2022-08-12,wheat,west,240.51339390538604
2022-08-12,wheat,central,281.3191274445596
2022-08-12,rice,north,335.95978972304425
2022-08-12,rice,south,344.4247971008703
2022-08-12,rice,east,456.6617193964235
2022-08-12,rice,west,346.7324920732662
2022-08-12,rice,central,337.2514203482903
2022-08-12,corn,north,162.3049947228173
2022-08-12,corn,south,166.47194464922762
2022-08-12,corn,east,154.70418421584625
2022-08-12,corn,west,184.36432837089933
2022-08-12,corn,central,184.03999855685302
2022-08-12,soybeans,north,466.08970382653035
2022-08-12,soybeans,south,450.3481071452676
2022-08-12,soybeans,east,425.2822157298525
2022-08-12,soybeans,west,421.24855800655087
2022-08-12,soybeans,central,458.0321640403998
2022-08-12,potatoes,north,134.56220191667808
2022-08-12,potatoes,south,126.65967288632811
2022-08-12,potatoes,east,131.38247133849646
2022-08-12,potatoes,west,156.08140923860955
2022-08-12,potatoes,central,161.90733595719672
2022-08-13,wheat,north,263.99226629056557
2022-08-13,wheat,south,250.12972200778574
2022-08-13,wheat,east,268.773710752675
2022-08-13,wheat,west,300.5987903670782
2022-08-13,wheat,central,268.7582517646107
2022-08-13,rice,north,372.6964478922489
2022-08-13,rice,south,336.250466784397
2022-08-13,rice,east,317.92511572396654
2022-08-13,rice,west,387.3257110213987
2022-08-13,rice,central,366.92894257358
2022-08-13,corn,north,191.76038057057275
2022-08-13,corn,south,149.1709781834462
2022-08-13,corn,east,212.9379747335036
2022-08-13,corn,west,184.49807056641515
2022-08-13,corn,central,147.43547888707232
2022-08-13,soybeans,north,494.29573045528895
2022-08-13,soybeans,south,433.096629798218
2022-08-13,soybeans,east,451.2677473310771
2022-08-13,soybeans,west,428.40270133781775
2022-08-13,soybeans,central,445.4909039642813
2022-08-13,potatoes,north,134.3271892083343
2022-08-13,potatoes,south,112.42786402050528
2022-08-13,potatoes,east,146.65363078129232
2022-08-13,potatoes,west,136.49193143916287
2022-08-13,potatoes,central,140.990718781527
2022-08-14,wheat,north,291.3440754024705
2022-08-14,wheat,south,272.6207318443709
2022-08-14,wheat,east,278.28370535580564
2022-08-14,wheat,west,229.75713627024555
2022-08-14,wheat,central,246.99784152547883
2022-08-14,rice,north,362.20685213316784
2022-08-14,rice,south,365.82324810056343
2022-08-14,rice,east,373.5451481599387
2022-08-14,rice,west,409.65224998595835
2022-08-14,rice,central,355.7700478328465
2022-08-14,corn,north,186.09351523776922
2022-08-14,corn,south,180.636136368821
2022-08-14,corn,east,175.09239360780288
2022-08-14,corn,west,175.79075171824297
2022-08-14,corn,central,165.49284820118865
2022-08-14,soybeans,north,443.68890682631707
2022-08-14,soybeans,south,439.11559173642826
2022-08-14,soybeans,east,442.1319439679338
2022-08-14,soybeans,west,370.7407097111439
2022-08-14,soybeans,central,444.50010786502366
2022-08-14,potatoes,north,122.87021486948834
2022-08-14,potatoes,south,133.84955767117302
2022-08-14,potatoes,east,119.93795624883396
2022-08-14,potatoes,west,135.35502656952312
2022-08-14,potatoes,central,130.68295806671634
2022-08-15,wheat,north,251.96775351500852
2022-08-15,wheat,south,276.5797945194742
2022-08-15,wheat,east,278.8952289624444
2022-08-15,wheat,west,267.47689297331164
2022-08-15,wheat,central,284.0915039875756
2022-08-15,rice,north,343.59043312597873
2022-08-15,rice,south,372.7375332943943
2022-08-15,rice,east,356.88981330474894
2022-08-15,rice,west,322.5867675175271
2022-08-15,rice,central,329.68241008958887
2022-08-15,corn,north,200.08574517026187
2022-08-15,corn,south,207.44980665696525
2022-08-15,corn,east,191.98318123864945
2022-08-15,corn,west,168.75073255386698
2022-08-15,corn,central,204.7865915798899
2022-08-15,soybeans,north,475.44634264324924
2022-08-15,soybeans,south,463.041008350224
2022-08-15,soybeans,east,530.5400975714635
2022-08-15,soybeans,west,409.47667040025163
2022-08-15,soybeans,central,482.63397880621267
2022-08-15,potatoes,north,123.45284137052373
2022-08-15,potatoes,south,126.24799451526535
2022-08-15,potatoes,east,169.3731851419961
2022-08-15,potatoes,west,141.15299676526467
2022-08-15,potatoes,central,159.2544659960821
2022-08-16,wheat,north,282.8302229226193
2022-08-16,wheat,south,279.0436004137603
2022-08-16,wheat,east,251.45374710972928
2022-08-16,wheat,west,294.4765502110551
2022-08-16,wheat,central,268.92767773519984
2022-08-16,rice,north,360.5433391479595
2022-08-16,rice,south,348.32536059639415
2022-08-16,rice,east,354.06050680892764
2022-08-16,rice,west,358.55657940831463
2022-08-16,rice,central,362.06001742316164
2022-08-16,corn,north,177.9254708414847
2022-08-16,corn,south,150.99099474384008
2022-08-16,corn,east,188.52417525171336
2022-08-16,corn,west,176.63248789726183
2022-08-16,corn,central,119.50806158203677
2022-08-16,soybeans,north,376.0898800691166
2022-08-16,soybeans,south,425.9138895950533
2022-08-16,soybeans,east,504.2448694941194
2022-08-16,soybeans,west,474.25104686735295
2022-08-16,soybeans,central,416.35998853555435
2022-08-16,potatoes,north,131.5666229703
2022-08-16,potatoes,south,148.93898439620347
2022-08-16,potatoes,east,125.8578450606997
2022-08-16,potatoes,west,119.55905969642487
2022-08-16,potatoes,central,145.93467078361047
2022-08-17,wheat,north,297.58220495967004
2022-08-17,wheat,south,251.51118753743387
2022-08-17,wheat,east,280.75815488262276
2022-08-17,wheat,west,266.617661173109
2022-08-17,wheat,central,251.89211319868778
2022-08-17,rice,north,398.65604301667247
2022-08-17,rice,south,333.23966914469986
2022-08-17,rice,east,383.9241170001737
2022-08-17,rice,west,359.36929596434703
2022-08-17,rice,central,350.7823014731632
2022-08-17,corn,north,168.56059287110762
2022-08-17,corn,south,160.8616002363835
2022-08-17,corn,east,174.0096949495015
2022-08-17,corn,west,169.32458298533987
2022-08-17,corn,central,180.12083084925163
2022-08-17,soybeans,north,392.74708877711447
2022-08-17,soybeans,south,439.406886057376
2022-08-17,soybeans,east,464.2872517034275
2022-08-17,soybeans,west,416.1344805900011
2022-08-17,soybeans,central,479.2349582802021
2022-08-17,potatoes,north,145.22389157227974
2022-08-17,potatoes,south,117.69430007990965
2022-08-17,potatoes,east,123.7008370001515
2022-08-17,potatoes,west,115.91033193696461
2022-08-17,potatoes,central,139.51528381392467
2022-08-18,wheat,north,270.5864260879844
2022-08-18,wheat,south,224.39261379896044
2022-08-18,wheat,east,249.74922307323408
2022-08-18,wheat,west,275.40734185285334
2022-08-18,wheat,central,270.1876467896362
2022-08-18,rice,north,399.3354345964187
2022-08-18,rice,south,315.19211386198054
2022-08-18,rice,east,355.909620247639
2022-08-18,rice,west,320.5411966893897
2022-08-18,rice,central,360.15050747027004
2022-08-18,corn,north,174.8884635020985
2022-08-18,corn,south,182.95364241374403
2022-08-18,corn,east,170.8257321942798
2022-08-18,corn,west,191.69134295104215
2022-08-18,corn,central,165.3838723717542
2022-08-18,soybeans,north,400.0748309600786
2022-08-18,soybeans,south,455.3120734931424
2022-08-18,soybeans,east,527.8328900469036
2022-08-18,soybeans,west,377.5413006395593
2022-08-18,soybeans,central,394.3181890718228
2022-08-18,potatoes,north,136.67816307773964
2022-08-18,potatoes,south,148.64298633639314
2022-08-18,potatoes,east,137.67845826931185
2022-08-18,potatoes,west,125.46303376344738
2022-08-18,potatoes,central,139.19947050062433
2022-08-19,wheat,north,280.4127451095049
2022-08-19,wheat,south,248.50809189403913
2022-08-19,wheat,east,288.63910434161244
2022-08-19,wheat,west,265.72463776635294
2022-08-19,wheat,central,219.99020511077413
2022-08-19,rice,north,350.73310659289626
2022-08-19,rice,south,335.29498008452464
2022-08-19,rice,east,401.9190669802476
2022-08-19,rice,west,308.2789160624889
2022-08-19,rice,central,338.35035322069535
2022-08-19,corn,north,182.33553357336646
2022-08-19,corn,south,220.76497185861214
2022-08-19,corn,east,212.5147297323316
2022-08-19,corn,west,176.95918251106718
2022-08-19,corn,central,183.9724830347562
2022-08-19,soybeans,north,471.1610587232689
2022-08-19,soybeans,south,399.41487065236987
2022-08-19,soybeans,east,444.8590852969713
2022-08-19,soybeans,west,504.67978987889836
2022-08-19,soybeans,central,450.7017679265333
2022-08-19,potatoes,north,159.3177906945125
2022-08-19,potatoes,south,127.38113834092574
2022-08-19,potatoes,east,132.1405676983592
2022-08-19,potatoes,west,132.24657241253712
2022-08-19,potatoes,central,115.97266075483297
2022-08-20,wheat,north,295.56320491779576
2022-08-20,wheat,south,257.24798456035717
2022-08-20,wheat,east,272.9992300717723
2022-08-20,wheat,west,250.2054064771901
2022-08-20,wheat,central,312.04176300734326
2022-08-20,rice,north,398.57955409281476
2022-08-20,rice,south,356.91051577241694
2022-08-20,rice,east,311.4006874934807
2022-08-20,rice,west,381.238379312929
2022-08-20,rice,central,393.26829889484185
2022-08-20,corn,north,160.96759123475755
2022-08-20,corn,south,174.8758985613573
2022-08-20,corn,east,178.78342288088484
2022-08-20,corn,west,196.70514929939517
2022-08-20,corn,central,174.73483550831162
2022-08-20,soybeans,north,486.2214094575013
2022-08-20,soybeans,south,409.2681734803812
2022-08-20,soybeans,east,396.7364898146595
2022-08-20,soybeans,west,524.7871059598975
2022-08-20,soybeans,central,385.3366246280451
2022-08-20,potatoes,north,123.06870582679959
2022-08-20,potatoes,south,143.509972178554
2022-08-20,potatoes,east,126.00385953722147
2022-08-20,potatoes,west,125.64914517762317
2022-08-20,potatoes,central,130.43667388079226
2022-08-21,wheat,north,208.35692969738378
2022-08-21,wheat,south,295.3909104970384
2022-08-21,wheat,east,270.2969382363185
2022-08-21,wheat,west,244.07112336837832
2022-08-21,wheat,central,220.03569807353585
2022-08-21,rice,north,305.8102949801445
2022-08-21,rice,south,297.7017889613792
2022-08-21,rice,east,362.21549785296065
2022-08-21,rice,west,362.56900678245654
2022-08-21,rice,central,375.8473049317456
2022-08-21,corn,north,190.05623590889155
2022-08-21,corn,south,188.20707752006024
2022-08-21,corn,east,204.31597343662574
2022-08-21,corn,west,198.24907675681027
2022-08-21,corn,central,194.05490545532595
2022-08-21,soybeans,north,453.1907845944237
2022-08-21,soybeans,south,474.6160647423409
2022-08-21,soybeans,east,424.5305197652608
2022-08-21,soybeans,west,432.9245314686729
2022-08-21,soybeans,central,518.9168241898986
2022-08-21,potatoes,north,125.41332163204386
2022-08-21,potatoes,south,124.43577069435261
2022-08-21,potatoes,east,128.00372806860221
2022-08-21,potatoes,west,125.51704233759938
2022-08-21,potatoes,central,126.64272880405701
2022-08-22,wheat,north,271.55428191504103
2022-08-22,wheat,south,272.4221732867144
2022-08-22,wheat,east,289.28603414550736
2022-08-22,wheat,west,323.14275708545875
2022-08-22,wheat,central,255.36440308805538
2022-08-22,rice,north,351.1892924409214
2022-08-22,rice,south,288.5341756082275
2022-08-22,rice,east,307.82298504051107
2022-08-22,rice,west,348.3382906897084
2022-08-22,rice,central,369.89491483928225
2022-08-22,corn,north,185.43884026932346
2022-08-22,corn,south,187.6605864242634
2022-08-22,corn,east,198.97963848574628
2022-08-22,corn,west,206.90210418373886
2022-08-22,corn,central,172.45136255798838
2022-08-22,soybeans,north,406.4390509677813
2022-08-22,soybeans,south,470.82211933342296
