date,crop_type,region,yield,demand
2022-06-06,soybeans,east,3.8158810381828183,3292.4735718346888
2022-06-06,soybeans,west,3.5699315248750616,2831.906945619958
2022-06-06,soybeans,central,3.0284248654338137,3453.3341673868854
2022-06-06,potatoes,north,22.258501035803473,31010.13795617006
2022-06-06,potatoes,south,20.33106457969539,27473.989524322114
2022-06-06,potatoes,east,22.63820680848766,14104.291025434797
2022-06-06,potatoes,west,20.143716537782453,27934.518785937722
2022-06-06,potatoes,central,17.28979341497536,15639.52498511773
2022-06-07,wheat,north,2.816687635169124,3324.31081190866
2022-06-07,wheat,south,3.252459466165775,2368.2308756353214
2022-06-07,wheat,east,2.878512857878151,3001.1201601721777
2022-06-07,wheat,west,3.223777909945931,3527.190070004224
2022-06-07,wheat,central,2.8968201294475846,1606.630215795427
2022-06-07,rice,north,3.9889222988453823,4716.821437891132
2022-06-07,rice,south,4.696690753780574,6593.122905731714
2022-06-07,rice,east,4.434581597057933,4202.234427292817
2022-06-07,rice,west,4.3233025034509085,6087.427988987776
2022-06-07,rice,central,4.707855087477616,4439.94024401422
2022-06-07,corn,north,6.236267680108145,7825.738645853901
2022-06-07,corn,south,6.811038888223981,2277.808993922374
2022-06-07,corn,east,5.676661886206878,9795.836975516731
2022-06-07,corn,west,5.694646216263709,8249.47790761966
2022-06-07,corn,central,5.1760936067425165,4734.119130877517
2022-06-07,soybeans,north,2.89929081055156,1183.992932790162
2022-06-07,soybeans,south,3.3214912284280755,3608.4963380876156
2022-06-07,soybeans,east,3.4230366254944973,1940.253615858303
2022-06-07,soybeans,west,3.320138755999927,3763.2313972364127
2022-06-07,soybeans,central,2.485735678920396,2792.6487566245523
2022-06-07,potatoes,north,23.981071039410068,17208.314157641074
2022-06-07,potatoes,south,17.65934316718638,23598.005571918122
2022-06-07,potatoes,east,23.58071835484519,29279.527409043338
2022-06-07,potatoes,west,20.841632867115557,26942.95838879507
2022-06-07,potatoes,central,23.15752494246032,23219.061690553932
2022-06-08,wheat,north,2.8049533387928136,1613.8096515034588
2022-06-08,wheat,south,3.615162067359799,4675.712090925991
2022-06-08,wheat,east,2.7620657532255635,2538.0306785641687
2022-06-08,wheat,west,3.019831851540222,1760.7611486248159
2022-06-08,wheat,central,2.9131553572227924,4094.7655738720573
2022-06-08,rice,north,3.5579207233516414,5798.778380538491
2022-06-08,rice,south,4.355659658878866,4301.760815459183
2022-06-08,rice,east,5.094176597704413,8393.859934921
2022-06-08,rice,west,5.4656077473947375,5615.33489383957
2022-06-08,rice,central,4.356793702009116,3859.523335859874
2022-06-08,corn,north,6.595470643728253,5348.019575727069
2022-06-08,corn,south,6.070649876385615,9052.096111699877
2022-06-08,corn,east,6.228934174655921,4771.094709478419
2022-06-08,corn,west,5.729954244154104,6993.872095140336
2022-06-08,corn,central,6.048687455219646,5034.025272859104
2022-06-08,soybeans,north,3.1827511901718295,2743.238621243521
2022-06-08,soybeans,south,2.845691967857757,3725.22395156289
2022-06-08,soybeans,east,2.9970040947932706,2655.3124994428163
2022-06-08,soybeans,west,3.002762260113052,2638.1109735956325
2022-06-08,soybeans,central,3.2700182851568527,4381.30590713881
2022-06-08,potatoes,north,19.274464804428252,28511.15817649499
2022-06-08,potatoes,south,21.46316208455242,25614.286607196733
2022-06-08,potatoes,east,25.699390749344516,20651.23545495837
2022-06-08,potatoes,west,24.08574651479817,20396.230450083272
2022-06-08,potatoes,central,24.485128706447764,25072.14936193312
2022-06-09,wheat,north,3.2345080172141794,3545.9232746932535
2022-06-09,wheat,south,3.3301986484251027,2343.2617327932917
2022-06-09,wheat,east,3.550008784124008,4320.04609515304
2022-06-09,wheat,west,3.7300606944571006,3825.7516673793475
2022-06-09,wheat,central,2.5969157473508453,1260.2507621911852
2022-06-09,rice,north,3.7362416365887503,2695.0334962588377
2022-06-09,rice,south,4.865511010091361,4129.657926444885
2022-06-09,rice,east,4.183043964643325,4091.613889967993
2022-06-09,rice,west,4.013180913060272,6287.7861935301125
2022-06-09,rice,central,3.762605449810026,4031.4488461508267
2022-06-09,corn,north,5.587159810685712,4177.901736726951
2022-06-09,corn,south,5.085910190505536,5422.542727295106
2022-06-09,corn,east,7.152461137635602,6396.97295842514
2022-06-09,corn,west,5.902206762825559,6477.243846123017
2022-06-09,corn,central,5.881198241821584,6905.528339897268
2022-06-09,soybeans,north,3.1886167192454606,4345.348636994137
2022-06-09,soybeans,south,3.301328292308482,3277.274983725537
2022-06-09,soybeans,east,3.2963722358411953,4917.159429487113
2022-06-09,soybeans,west,3.3348394761589133,4243.272422240698
2022-06-09,soybeans,central,2.821536284489338,2222.7163810582747
2022-06-09,potatoes,north,20.87009558498131,34706.06527693619
2022-06-09,potatoes,south,23.165082924402228,25437.539429120137
2022-06-09,potatoes,east,20.376374117799525,15271.33131943552
2022-06-09,potatoes,west,21.499847070524588,32161.060417223063
2022-06-09,potatoes,central,22.368605889688677,36311.70226860859
2022-06-10,wheat,north,3.2064039178410924,3942.660459370659
2022-06-10,wheat,south,3.055002527445373,4038.7860831021367
2022-06-10,wheat,east,3.161574727865065,3634.568354839761
2022-06-10,wheat,west,3.446959453471052,1438.2462197091431
2022-06-10,wheat,central,3.6281183328287514,3458.9510397927097
2022-06-10,rice,north,4.5340741649917025,2962.055007676903
2022-06-10,rice,south,4.333003842471572,4069.6363647032917
2022-06-10,rice,east,4.931923806794699,6381.915673679221
2022-06-10,rice,west,4.1551838155411405,4535.571159899102
2022-06-10,rice,central,4.73157053432755,6361.2524085805535
2022-06-10,corn,north,5.727988975067171,6315.25778207711
2022-06-10,corn,south,6.152097492147689,3755.8691649194843
2022-06-10,corn,east,5.830907207880021,1421.2597137037008
2022-06-10,corn,west,5.864944128194456,6126.770650105436
2022-06-10,corn,central,5.675306871831108,5311.077368466314
2022-06-10,soybeans,north,3.406360139397963,2408.011431902429
2022-06-10,soybeans,south,2.7824942714890595,1362.8985974611135
2022-06-10,soybeans,east,2.7803005369931815,2167.458451702101
2022-06-10,soybeans,west,3.6394006673964183,3427.0509354504825
2022-06-10,soybeans,central,3.296164257190866,3954.6170618379792
2022-06-10,potatoes,north,16.331536175865427,17255.726775621453
2022-06-10,potatoes,south,20.234552705543305,29996.109145635655
2022-06-10,potatoes,east,17.560707678462112,12104.925648809252
2022-06-10,potatoes,west,19.40792238509444,24537.77916321883
2022-06-10,potatoes,central,14.71572805090155,14924.538683211093
2022-06-11,wheat,north,3.163429797208742,3822.6908991400305
2022-06-11,wheat,south,2.8411046926707004,2469.049364737427
2022-06-11,wheat,east,3.226581204301924,4263.940329726314
2022-06-11,wheat,west,2.6861312949385168,2924.035033668062
2022-06-11,wheat,central,3.2339602649934087,2574.7708399514945
2022-06-11,rice,north,4.099051324932784,4084.2651914384937
2022-06-11,rice,south,4.918798511237744,4565.30041054832
2022-06-11,rice,east,4.880055179554166,5596.220382680884
2022-06-11,rice,west,4.612342100148874,2979.8819091738246
2022-06-11,rice,central,4.1368137983453455,4100.387040450207
2022-06-11,corn,north,7.047611671424042,7883.403273695041
2022-06-11,corn,south,4.966961848582225,5016.169500664768
2022-06-11,corn,east,5.054856711845222,7097.435208743483
2022-06-11,corn,west,5.83090762719813,7184.884216284917
2022-06-11,corn,central,7.205587069448364,7189.416009769075
2022-06-11,soybeans,north,2.9329718753893745,3123.6347839886294
2022-06-11,soybeans,south,2.9386876455086894,3199.3482565114896
2022-06-11,soybeans,east,2.561900844905282,2871.8649239047672
2022-06-11,soybeans,west,3.276710974020298,1482.0648972596614
2022-06-11,soybeans,central,3.2788802954877587,2982.2797065569007
2022-06-11,potatoes,north,23.069685295573528,12796.022652470503
2022-06-11,potatoes,south,20.037021340219002,27720.90412713133
2022-06-11,potatoes,east,19.87133708969794,19508.58869258059
2022-06-11,potatoes,west,18.617437161261613,17537.583266853908
2022-06-11,potatoes,central,21.56178920192603,27362.755710971116
2022-06-12,wheat,north,2.8521691702398537,3213.5317003741507
2022-06-12,wheat,south,2.8211490787235145,1865.9352125865762
2022-06-12,wheat,east,3.062163835302105,2997.0266842440165
2022-06-12,wheat,west,3.0412303051851617,2735.434318303182
2022-06-12,wheat,central,3.0256186492492136,1442.13127665069
2022-06-12,rice,north,4.462396689050687,3538.310775732262
2022-06-12,rice,south,4.297229027962096,4060.614588090896
2022-06-12,rice,east,4.140670690322816,3997.878504466742
2022-06-12,rice,west,4.341554837979621,2410.998135438129
2022-06-12,rice,central,3.840786575922183,5167.777089318284
2022-06-12,corn,north,5.924067337485711,5742.607718614866
2022-06-12,corn,south,5.950637772756122,6017.677199693988
2022-06-12,corn,east,4.981210755488506,5579.914886886986
2022-06-12,corn,west,6.446059791873317,4922.063795907737
2022-06-12,corn,central,5.345622101279896,6077.474074088666
2022-06-12,soybeans,north,3.0114214274011877,2679.7964910587293
2022-06-12,soybeans,south,3.3319837952271243,2435.7612474857065
2022-06-12,soybeans,east,3.260734085649807,3821.6920220241245
2022-06-12,soybeans,west,2.9947154425724234,4334.857064643034
2022-06-12,soybeans,central,2.8762820554433093,3501.726171507964
2022-06-12,potatoes,north,23.337505129926672,29799.503228308287
2022-06-12,potatoes,south,22.755923983957143,19201.69483196119
2022-06-12,potatoes,east,19.99942601572447,10413.982743294577
2022-06-12,potatoes,west,19.62310875097924,28395.44794600322
2022-06-12,potatoes,central,16.89986301549308,27316.169073762485
2022-06-13,wheat,north,3.2369674843161396,4735.172092698684
2022-06-13,wheat,south,3.16150130628189,2843.025000867219
2022-06-13,wheat,east,3.5500666081093266,2320.357964960028
2022-06-13,wheat,west,3.3023261132767607,2246.556572833726
2022-06-13,wheat,central,3.61319837610836,1788.100442377208
2022-06-13,rice,north,3.954071969593607,3826.697134036953
2022-06-13,rice,south,4.734254795717261,7014.761367746069
2022-06-13,rice,east,4.025670485717684,3854.58436290053
2022-06-13,rice,west,4.581001721621661,4996.484239715992
2022-06-13,rice,central,3.6304424738383374,5128.650167666261
2022-06-13,corn,north,5.981840636639266,5256.6705094209265
2022-06-13,corn,south,4.684483202696173,7545.107077964957
2022-06-13,corn,east,5.6882914387093555,9087.775507689921
2022-06-13,corn,west,6.101779014620875,5861.7752901390495
2022-06-13,corn,central,5.539941960487682,4580.0900696298595
2022-06-13,soybeans,north,2.6627990394852565,3219.780479551467
2022-06-13,soybeans,south,3.227088950738259,2890.6407801056926
2022-06-13,soybeans,east,2.9445562458002725,1922.8936793917178
2022-06-13,soybeans,west,2.8296760328247097,3917.3231258854835
2022-06-13,soybeans,central,2.9878054036896544,4078.1578267928403
2022-06-13,potatoes,north,26.855990316819046,28108.9157542672
2022-06-13,potatoes,south,23.703901808908856,14723.45517281748
2022-06-13,potatoes,east,23.723179500565475,14972.697913079252
2022-06-13,potatoes,west,22.178069849380115,22891.5114439179
2022-06-13,potatoes,central,21.606249793320018,18366.14826253171
2022-06-14,wheat,north,2.4165461052060615,2169.266066202026
2022-06-14,wheat,south,2.9622458572553327,3870.4376939585577
2022-06-14,wheat,east,3.0252998122626313,3690.725987668624
2022-06-14,wheat,west,2.582181801740412,3649.7662866752185
2022-06-14,wheat,central,2.8101977483682754,1975.0436028234476
2022-06-14,rice,north,3.398016501145162,3048.1653171097596
2022-06-14,rice,south,4.221131027273032,5182.259382424723
2022-06-14,rice,east,4.5843117125211785,5200.550948570916
2022-06-14,rice,west,4.7063515978862105,6869.927856534432
2022-06-14,rice,central,4.413129789621238,4969.8947089575695
2022-06-14,corn,north,5.265072388649399,8184.200853220716
2022-06-14,corn,south,4.700688728992361,5462.225407196921
2022-06-14,corn,east,4.802764915391808,6333.167080856833
2022-06-14,corn,west,5.087026109919192,4593.307415546697
2022-06-14,corn,central,5.308500299917515,5331.253400488858
2022-06-14,soybeans,north,2.918775231431538,3716.427820372887
2022-06-14,soybeans,south,2.6653419283530653,3955.0834326330328
2022-06-14,soybeans,east,3.066704824632527,3737.611165858004
2022-06-14,soybeans,west,2.897263160561245,2824.9720073138124
2022-06-14,soybeans,central,2.969287204760909,4196.198188715157
2022-06-14,potatoes,north,23.602683164900863,8081.709846381116
2022-06-14,potatoes,south,18.68631185459297,10713.416626937264
2022-06-14,potatoes,east,22.073954440025837,26587.863279431356
2022-06-14,potatoes,west,21.15724640573562,21246.7945966238
2022-06-14,potatoes,central,20.48029885330835,24200.629013742593
2022-06-15,wheat,north,3.4485998599705563,3515.2345918225096
2022-06-15,wheat,south,3.4466222552891024,4036.972496564063
2022-06-15,wheat,east,2.86827702103322,2167.4971518374005
2022-06-15,wheat,west,3.110427410957601,3642.764078871257
2022-06-15,wheat,central,3.2572301582758154,4228.941255607424
2022-06-15,rice,north,4.108861451723754,5613.38344963511
2022-06-15,rice,south,4.471308346910728,7172.274984296931
2022-06-15,rice,east,4.342965237646652,4660.998554055008
2022-06-15,rice,west,4.998292226200087,5409.018523017569
2022-06-15,rice,central,3.5777663933470674,1942.8998172692177
2022-06-15,corn,north,5.737139813149754,4822.505361159868
2022-06-15,corn,south,5.280572431443095,4974.697268341542
2022-06-15,corn,east,6.159134681624974,8099.852555989209
2022-06-15,corn,west,4.868959274421416,3976.4773974759823
2022-06-15,corn,central,6.009400952250629,7445.058894148803
2022-06-15,soybeans,north,2.7706283190838277,2769.280366600544
2022-06-15,soybeans,south,2.7398427137725547,2594.2188829795555
2022-06-15,soybeans,east,2.5292099036980193,2718.0614312087814
2022-06-15,soybeans,west,2.819409514575601,2488.560515290639
2022-06-15,soybeans,central,3.277608304281031,2855.74349012271
2022-06-15,potatoes,north,21.067721877020766,10292.935280105448
2022-06-15,potatoes,south,22.446641659469925,20776.91988751581
2022-06-15,potatoes,east,24.636799825423196,21089.3360836495
2022-06-15,potatoes,west,21.67799883269097,18322.368247250946
2022-06-15,potatoes,central,19.940686444120153,22434.506952552576
2022-06-16,wheat,north,3.3057668573243064,3958.9519615372024
2022-06-16,wheat,south,2.986299725046042,3194.3204406572177
2022-06-16,wheat,east,2.9988925593275693,3894.435521751738
2022-06-16,wheat,west,2.678186858716791,3140.6255745577746
2022-06-16,wheat,central,3.450729871228908,3145.2821088729133
2022-06-16,rice,north,4.048389319178399,3486.242586158194
2022-06-16,rice,south,4.2876127344053865,4689.990916195398
2022-06-16,rice,east,3.774695829751468,4424.434724850044
2022-06-16,rice,west,4.394506993795997,6237.35796884235
2022-06-16,rice,central,3.8900840899697577,5280.213083126447
2022-06-16,corn,north,5.707982238072353,4780.766747010786
2022-06-16,corn,south,6.298296126818501,6105.556399107492
2022-06-16,corn,east,6.247884217534494,7505.616683443606
2022-06-16,corn,west,5.777276559424738,7628.312118034079
2022-06-16,corn,central,4.7662785086180195,6108.895508298859
2022-06-16,soybeans,north,3.829829284466075,3756.436926024359
2022-06-16,soybeans,south,3.4622712624794794,2159.7412848790163
2022-06-16,soybeans,east,3.16067211406844,2213.479009630034
2022-06-16,soybeans,west,2.725634361695136,2948.5641441287457
2022-06-16,soybeans,central,2.914169651987163,3213.360671294808
2022-06-16,potatoes,north,19.9105086252088,13347.929082877501
2022-06-16,potatoes,south,23.71566792867243,24032.767356140466
2022-06-16,potatoes,east,21.607352934239287,25699.079172772555
2022-06-16,potatoes,west,19.403631474154786,12702.238132507295
2022-06-16,potatoes,central,20.063503022596482,26714.53743210554
2022-06-17,wheat,north,3.501187251441952,3104.645078133983
2022-06-17,wheat,south,3.6519582418809717,5029.783413352537
2022-06-17,wheat,east,3.6293646850530474,3048.536644696779
2022-06-17,wheat,west,3.386543150488972,2343.529701335317
2022-06-17,wheat,central,3.0686816108916504,2646.9186440926883
2022-06-17,rice,north,2.8369541491977484,2755.9748904319736
2022-06-17,rice,south,4.322354163270667,3818.6098405564535
2022-06-17,rice,east,4.196850101327329,3924.8924249225392
2022-06-17,rice,west,4.256376877526217,4682.8213398206135
2022-06-17,rice,central,4.220241790412934,4003.5162913915397
2022-06-17,corn,north,5.006242430632248,4906.950029094284
2022-06-17,corn,south,6.093445255281714,2968.9220075547223
2022-06-17,corn,east,6.136622231013601,6857.733056881737
2022-06-17,corn,west,6.165551538176661,6000.555279388674
2022-06-17,corn,central,6.31806255719013,9370.242093018607
2022-06-17,soybeans,north,3.11582287429667,2237.567282289992
2022-06-17,soybeans,south,2.8178521497176483,1289.199486096627
2022-06-17,soybeans,east,2.917518200385503,3458.4860244232295
2022-06-17,soybeans,west,2.965107936250947,3273.3549398885234
2022-06-17,soybeans,central,2.969978099373452,2071.470903674696
2022-06-17,potatoes,north,23.083156794656286,12489.726299209973
2022-06-17,potatoes,south,22.33902641152035,32642.21026304277
2022-06-17,potatoes,east,25.348035563483787,36101.511705021585
2022-06-17,potatoes,west,25.619045393122953,6501.165108706109
2022-06-17,potatoes,central,21.155257972580273,18247.11005471073
2022-06-18,wheat,north,1.934170525948641,2899.819892512918
2022-06-18,wheat,south,3.526324113781013,3022.6988506329053
2022-06-18,wheat,east,2.9686033963466207,2531.6734530804033
2022-06-18,wheat,west,2.8866630480812847,2641.7937773108824
2022-06-18,wheat,central,3.0131439672751585,1999.9167809412052
2022-06-18,rice,north,3.997358163358609,1952.978391992893
2022-06-18,rice,south,4.440433196944911,5842.563002927412
2022-06-18,rice,east,3.531738472350539,1579.1071201776608
2022-06-18,rice,west,3.7332998219733717,4010.241362414386
2022-06-18,rice,central,4.327830466729041,5478.92018870916
2022-06-18,corn,north,6.1117368836494474,3450.8828943945614
2022-06-18,corn,south,6.122436716605442,4424.804275391544
2022-06-18,corn,east,5.300527802891649,7229.674808279394
2022-06-18,corn,west,5.1905071162952785,6020.300596111263
2022-06-18,corn,central,5.461852182424971,4450.395196836113
2022-06-18,soybeans,north,2.9992292130480256,4080.9753127196345
2022-06-18,soybeans,south,3.364063214949449,4581.721948387961
2022-06-18,soybeans,east,2.329282725287188,2517.292662297233
2022-06-18,soybeans,west,2.8643203586594144,2090.816178633205
2022-06-18,soybeans,central,2.538633501354603,2223.7550824370655
2022-06-18,potatoes,north,17.464528983338862,18965.011860414746
2022-06-18,potatoes,south,22.944214210928116,21646.066163218107
2022-06-18,potatoes,east,22.060643880982784,28274.84385954225
2022-06-18,potatoes,west,21.86149254766271,11828.54915208736
2022-06-18,potatoes,central,22.84812134971202,12605.787017545714
2022-06-19,wheat,north,2.9780510791545605,3139.6441017760035
2022-06-19,wheat,south,2.9927786648513512,2551.453574510901
2022-06-19,wheat,east,3.8118336864118936,3094.7721766550653
2022-06-19,wheat,west,3.050982348352418,1432.6893960263258
2022-06-19,wheat,central,3.358070148085015,3377.761043465778
2022-06-19,rice,north,4.173478356134635,4107.426665709613
2022-06-19,rice,south,3.399941972055531,4066.4791576336834
2022-06-19,rice,east,3.3180394463012175,3386.6294266374584
2022-06-19,rice,west,3.9293330251225345,3773.0193499536394
2022-06-19,rice,central,4.611297209504128,6239.547135108887
2022-06-19,corn,north,6.186948261311011,3750.8980709814437
2022-06-19,corn,south,6.2590846525246455,7266.276310765211
2022-06-19,corn,east,5.168814558160942,2577.4596198938675
2022-06-19,corn,west,6.661555359616789,4986.117137111452
2022-06-19,corn,central,5.181518952797937,3296.4971780179467
2022-06-19,soybeans,north,2.9817073220580657,3681.164457073756
2022-06-19,soybeans,south,2.9165492873687118,2859.317636314932
2022-06-19,soybeans,east,2.868808003910265,2857.186539060138
2022-06-19,soybeans,west,3.3103832868201417,2211.2701711545137
2022-06-19,soybeans,central,2.7137096397497014,2469.7253010846903
2022-06-19,potatoes,north,18.039605570462545,13907.821688933567
2022-06-19,potatoes,south,20.89578241597981,23299.560182992813
2022-06-19,potatoes,east,20.020281645057267,14067.704545479726
2022-06-19,potatoes,west,27.897306256993783,39026.61045647898
2022-06-19,potatoes,central,22.264878012907673,11072.899719399637
2022-06-20,wheat,north,2.990371189680278,2266.8330884151183
2022-06-20,wheat,south,2.7887077522646324,4191.874371538026
2022-06-20,wheat,east,2.5317291053843944,2201.233075455593
2022-06-20,wheat,west,2.7983400401391054,1694.4967557808568
2022-06-20,wheat,central,3.153842621228477,3361.117790537603
2022-06-20,rice,north,4.750727120520314,4073.1894751282384
2022-06-20,rice,south,4.623662436396709,3464.2278656156063
2022-06-20,rice,east,4.252580783899546,2854.497038407834
2022-06-20,rice,west,4.022986580057743,7364.125539263513
2022-06-20,rice,central,4.269092702635547,3946.923188212486
2022-06-20,corn,north,5.419869056446992,2288.972170735249
2022-06-20,corn,south,6.698615493847119,9700.351694342655
2022-06-20,corn,east,5.608192635307727,6636.2936402153055
2022-06-20,corn,west,5.666986521968437,4363.9200417293205
2022-06-20,corn,central,4.449700703055762,3204.0705035673195
2022-06-20,soybeans,north,2.853262604040237,3429.7410272752445
2022-06-20,soybeans,south,3.153565147064669,2919.963237541996
2022-06-20,soybeans,east,2.5994149399690647,1097.490285374498
2022-06-20,soybeans,west,2.6916669297201707,4134.8633421803615
2022-06-20,soybeans,central,3.1408265701810465,2731.899937701137
2022-06-20,potatoes,north,17.71720973478466,25666.41717338723
2022-06-20,potatoes,south,22.985509886650075,31801.153696378078
2022-06-20,potatoes,east,19.680540468161567,13770.417813398566
2022-06-20,potatoes,west,19.97898678426952,26171.612777995284
2022-06-20,potatoes,central,18.45052018343806,14844.684009054998
2022-06-21,wheat,north,3.2253514346927084,1419.121809955764
2022-06-21,wheat,south,3.8723537142283933,3379.095428653271
2022-06-21,wheat,east,3.350738348703034,3750.4521165283095
2022-06-21,wheat,west,2.8392521962152584,2445.1043829873915
2022-06-21,wheat,central,3.4607949252027885,3142.00552318313
2022-06-21,rice,north,4.012587178147412,5389.184712921003
2022-06-21,rice,south,4.713374178930858,4863.957972004126
2022-06-21,rice,east,4.478084906454393,3345.1764746333065
2022-06-21,rice,west,2.9242303615492093,3540.099877708074
2022-06-21,rice,central,3.727741418005407,3948.8064374843193
2022-06-21,corn,north,6.23582969664065,1518.5402653960527
2022-06-21,corn,south,5.7841536640794144,6527.45138679248
2022-06-21,corn,east,5.114433390811876,5715.6279386784445
2022-06-21,corn,west,5.336740206141819,5368.954578509968
2022-06-21,corn,central,4.611618561883324,5845.273447274104
2022-06-21,soybeans,north,2.875035119905518,2295.088569104164
2022-06-21,soybeans,south,3.5419172673628174,3899.4735911094244
2022-06-21,soybeans,east,3.134153844545119,1660.8263233280709
2022-06-21,soybeans,west,3.53603682033373,3967.882795804343
2022-06-21,soybeans,central,3.1566235018243094,5006.14574244643
2022-06-21,potatoes,north,22.847907610990855,16028.791802775135
2022-06-21,potatoes,south,24.80917307265211,19154.154294615677
2022-06-21,potatoes,east,21.500720592807365,16920.96749655047
2022-06-21,potatoes,west,20.33114881335176,21124.052795624943
2022-06-21,potatoes,central,22.85863630254107,15568.768441269482
2022-06-22,wheat,north,3.548038002077414,3996.4185144387416
2022-06-22,wheat,south,2.949006318361683,3698.2072233105723
2022-06-22,wheat,east,2.8741648926456276,3334.9054930631933
2022-06-22,wheat,west,3.1406974216444885,1474.4800913351382
2022-06-22,wheat,central,3.3552562986498233,4356.969071670639
2022-06-22,rice,north,4.459876815390284,5714.039774889981
2022-06-22,rice,south,3.5420294124429454,4424.1662118203285
2022-06-22,rice,east,4.919785867071641,5470.077074746882
2022-06-22,rice,west,3.865428746835591,4120.76657829795
2022-06-22,rice,central,4.020767256365143,5266.066502706682
2022-06-22,corn,north,5.166462385631858,8147.790410219498
2022-06-22,corn,south,7.211492328345294,5149.639131297816
2022-06-22,corn,east,5.816561771193209,7697.856659712935
2022-06-22,corn,west,5.195811501650712,5061.421164810891
2022-06-22,corn,central,6.169717476095144,5929.703647511307
2022-06-22,soybeans,north,3.1135423045837007,1678.3263125449978
2022-06-22,soybeans,south,2.8368968171896167,2594.5213663625564
2022-06-22,soybeans,east,3.134205780230919,2196.5157015250134
2022-06-22,soybeans,west,2.6525658323520047,2283.444509084224
2022-06-22,soybeans,central,2.7486607793496103,1843.0982268975765
2022-06-22,potatoes,north,16.49988379506628,14277.802927477713
2022-06-22,potatoes,south,17.917106474795542,15734.209722603877
2022-06-22,potatoes,east,24.384207651882196,25091.995258647985
2022-06-22,potatoes,west,24.040979743931192,12394.929124672723
2022-06-22,potatoes,central,20.787089690400713,11772.655074515531
2022-06-23,wheat,north,3.600906196480861,3991.871998501382
2022-06-23,wheat,south,3.0380568482737424,2311.258148481943
2022-06-23,wheat,east,3.012327085783367,3983.377643260589
2022-06-23,wheat,west,3.1049270651214136,3314.7608821724825
2022-06-23,wheat,central,3.048910231458288,3603.8992298060716
2022-06-23,rice,north,4.028050792019413,5732.75288758954
2022-06-23,rice,south,4.58733512245829,4161.110937016682
2022-06-23,rice,east,4.178444791740449,3458.306497089219
2022-06-23,rice,west,4.409942404835382,5563.189863826437
2022-06-23,rice,central,4.541221523831171,5235.365712791596
2022-06-23,corn,north,5.880106993720804,5549.65031424597
2022-06-23,corn,south,5.111168761550033,7244.761709664572
2022-06-23,corn,east,4.894605734065004,4582.9500692754455
2022-06-23,corn,west,5.744594596433815,5801.075974796342
2022-06-23,corn,central,5.563441555469945,5598.862848740508
2022-06-23,soybeans,north,2.906830679981401,2091.8188178771447
2022-06-23,soybeans,south,2.8770213419878585,2943.985788401495
2022-06-23,soybeans,east,3.6261424211525632,5145.597820584938
2022-06-23,soybeans,west,2.4983232271870777,2831.8256304870592
2022-06-23,soybeans,central,2.308215170914212,2329.725492536589
2022-06-23,potatoes,north,21.26733456487949,20235.226897819128
2022-06-23,potatoes,south,19.808398836038513,21774.58265414888
2022-06-23,potatoes,east,21.23376550377092,26009.876135338603
2022-06-23,potatoes,west,21.785014702545165,25766.697769033573
2022-06-23,potatoes,central,23.226294751364545,20913.8974218751
2022-06-24,wheat,north,2.613438005713333,2868.076974194393
2022-06-24,wheat,south,2.905932952232139,3324.3347648987024
2022-06-24,wheat,east,3.209189417974368,2239.505569231847
2022-06-24,wheat,west,3.314339732202014,3481.6116822465037
2022-06-24,wheat,central,3.7522279294740932,1319.3164875947066
2022-06-24,rice,north,4.495123741964821,5145.838362559493
2022-06-24,rice,south,4.0796981893499185,4887.898298564668
2022-06-24,rice,east,3.7376528823586015,4575.873261881132
2022-06-24,rice,west,3.871470497667053,3412.646827655837
2022-06-24,rice,central,3.8598126601210843,4217.6715260399205
2022-06-24,corn,north,6.011281105782855,8579.21715994539
2022-06-24,corn,south,5.786611265070253,8240.891876975234
2022-06-24,corn,east,4.894869809553141,4852.030840140961
2022-06-24,corn,west,5.395703820031729,5621.222059151598
2022-06-24,corn,central,6.136702240890954,8181.901514287712
2022-06-24,soybeans,north,2.973099888453951,1634.48959720372
2022-06-24,soybeans,south,3.0354193415010933,2741.2182340735926
2022-06-24,soybeans,east,2.982077884636985,4176.910420286196
2022-06-24,soybeans,west,3.3392259846626158,4316.150481377865
2022-06-24,soybeans,central,2.9398928836432603,3265.571669273315
2022-06-24,potatoes,north,19.72306722139653,10813.177095048613
2022-06-24,potatoes,south,18.63632191052762,18357.278959652256
2022-06-24,potatoes,east,21.02706633135752,17305.8092813066
2022-06-24,potatoes,west,15.507890202818762,17048.004690144044
2022-06-24,potatoes,central,20.136923956900695,15247.598162955443
2022-06-25,wheat,north,3.003864413833521,2079.524212453303
2022-06-25,wheat,south,2.648512820542149,1007.8661723509143
2022-06-25,wheat,east,2.782296698162859,3802.123640406036
2022-06-25,wheat,west,3.3153169966729874,2917.707205266241
2022-06-25,wheat,central,3.1377545916854874,3285.6800629984805
2022-06-25,rice,north,4.130951785922553,4128.178120548717
2022-06-25,rice,south,4.214602736188008,2864.959743821434
2022-06-25,rice,east,4.127205657237122,2568.2797096298
2022-06-25,rice,west,4.5975743748212805,3210.9710562497457
2022-06-25,rice,central,4.139801436769125,3241.6693141415235
2022-06-25,corn,north,4.80289720610286,5331.128841959597
2022-06-25,corn,south,6.539418444784083,4978.359215083929
2022-06-25,corn,east,5.831060755784913,8886.228650456134
2022-06-25,corn,west,5.291497852379011,6922.048102528255
